path	sentence	client_id
common_voice_ckb_29474666.mp3	نزمیی ئاستی هۆشیاریی تەندروستی هاونیشتیمانییان	
common_voice_ckb_29474668.mp3	چاوی وەک جەللاب پکەن حوکمرانی	
common_voice_ckb_29474675.mp3	چەندی ئەسحابەی هەن لە عەرزییە	
common_voice_ckb_29474690.mp3	ئەگەر دوای یەکەمین ژەم منداڵەکەیان بە دەرمانەکە باش نەبوو	
common_voice_ckb_29474729.mp3	دەگاتە مزگەوتەکانی شاری بانە لە ڕۆژهەڵاتی کوردستان	
common_voice_ckb_29474730.mp3	ئەرێ بریا هەر نەمدیبا	
common_voice_ckb_29474733.mp3	هەولێر پایتەختی کوردستانە	
common_voice_ckb_29474771.mp3	ئەتوی ڕوحبەر و ڕوحدەر	
common_voice_ckb_29474850.mp3	دەسرۆکەی لە لا ئاڵۆز بێ	
common_voice_ckb_29474852.mp3	نەبادا لە شاری مەککە ومەدینە ژن بۆت پکەن لە سنگدانێ	
common_voice_ckb_29474853.mp3	لێم چوویە دە سەنگەرێ وا دیارە سوڵحت ناوێ	
common_voice_ckb_29474855.mp3	بە هەوای شەوبا لە ڕۆژهەڵات وەرە	
common_voice_ckb_29474913.mp3	ئامان دوکتور عەمرم چاوم	
common_voice_ckb_29474915.mp3	هەروەها هەوڵی دانانی نەخشەسازییەک بدە	
common_voice_ckb_29474919.mp3	هەر وایە هەروایە پەنجەرەی بەرەو بایە	
common_voice_ckb_29474999.mp3	چەندین وڵات دەستیانکردووە بە هاندانی بەکارهێنانی دەمامک لە لایەن خەڵکی گشتیەوە	
common_voice_ckb_29475056.mp3	ئەرێ کاکی ڕێبوار ئەی وەی ڕێم توولانییە	
common_voice_ckb_29475063.mp3	دەچمەوە مەریوانێ	
common_voice_ckb_29475120.mp3	کوێستانمان کێلە شینە	
common_voice_ckb_29475198.mp3	ڕووداوی هاتووچۆ	
common_voice_ckb_29475244.mp3	کەمبەرەی لعلی ڕوممان	
common_voice_ckb_29475248.mp3	داهاتوو هەر ئەمڕۆ ساز دەبێت	
common_voice_ckb_29475342.mp3	نان ئەخۆن بێدەنگ و مات	
common_voice_ckb_29475345.mp3	دەڕۆم بۆ میسڕ	
common_voice_ckb_29475374.mp3	بۆ ئەوەی ماوەی زیندانیکردنیان کەمبکرێتەوە	
common_voice_ckb_29475377.mp3	بە خەندە زوڵفی لادا لەسەر عوزار و زاری	
common_voice_ckb_29475817.mp3	هاتە دەر لە مەیتەر خانە	
common_voice_ckb_29475819.mp3	ئایا سادەیە	
common_voice_ckb_29475845.mp3	ئا خاکی شیرینە	
common_voice_ckb_29475925.mp3	پێمەڕەشم ڕەفیقە دایمە لە بۆ پاراوان	
common_voice_ckb_29475928.mp3	خەڵکی وەڵاتی عەشقە ڕێبواری ڕێی ئەوینە	
common_voice_ckb_29476001.mp3	بە کەس نابێ بریندار	
common_voice_ckb_29476044.mp3	یەکێک لە ترسناکترین فیلمەکان	
common_voice_ckb_29476048.mp3	زولفی پەرێشان کردووە هەوری لە ملانیەتی	
common_voice_ckb_29476051.mp3	بۆ ڕۆژی لێ قەومانە	
common_voice_ckb_29476081.mp3	جوابی پرسیاری گۆڕیشم وایە	
common_voice_ckb_29476202.mp3	هەروەها ئەوە ببینە گەشتکردن و سەلامەتی	
common_voice_ckb_29476212.mp3	لە ئاورێ دەچووە پێش	
common_voice_ckb_29476240.mp3	تکایە دابنیشن	
common_voice_ckb_29476245.mp3	لە هەر شوێنێک گرفتی ئەوتۆمان بینی	
common_voice_ckb_29476250.mp3	دەچییە ماڵی خاڵانت	
common_voice_ckb_29476299.mp3	کاتێک بابەتەکەت دەنووسیت چەند جارێک پێداچوونەوە بە نووسینەکەتدا بکەرەوە	
common_voice_ckb_29476302.mp3	ئەگەر ئێستاش کۆنترۆڵی ئەو تێکچوونی باڵانسە بکەین	
common_voice_ckb_29476306.mp3	تۆم پیاوێکی ئاینییە	
common_voice_ckb_29476365.mp3	باشترین کاتی سەفەر بۆ ئەم شارە مانگی گوڵان هەتا ڕەزبەرە	
common_voice_ckb_29476375.mp3	مردن هەورازی قەوی	
common_voice_ckb_29476470.mp3	وڵاغی بۆ تاقەت کرد	
common_voice_ckb_29476478.mp3	دابەشکردنی مووچەی سەرجەم فەرمانبەران بەردەوام دەبێت	
common_voice_ckb_29586133.mp3	خوێدانەکە لەسەر مێزەکەیە	
common_voice_ckb_29586464.mp3	ئەمنی هەژار کەوتمە داوی	
common_voice_ckb_29586525.mp3	لوبنان یەکێکە لە وڵاتەکانی کیشوەری ئاسیا و بەیرووت پایتەختەکەیەتی	
common_voice_ckb_29586530.mp3	کەسیش بۆی نییە بڵێت ئەو هەموو خەڵکە چاوەڕێی تۆن	
common_voice_ckb_29586598.mp3	چەندین دەستپێشخەری کرد	
common_voice_ckb_29587014.mp3	ئەمڕۆ بڵاگەکان یەکجار زۆرن	
common_voice_ckb_29587016.mp3	نەخۆش و ەیلاک زۆر بریندارم	
common_voice_ckb_29587033.mp3	هیچی ترم ناوێ	
common_voice_ckb_29587111.mp3	لەسەر ئاستی عێراقدا بە دووەم مۆزەخانە دادەنرێت	
common_voice_ckb_29587213.mp3	دانیشتبوو خۆش ئەحواڵ	
common_voice_ckb_29637743.mp3	لە قۆڵی کرد لغاوە	
common_voice_ckb_29637844.mp3	من ئاواتخوازی ئاشتیم	
common_voice_ckb_29638043.mp3	ئێستاش تکایە دەستەکانتان بشۆن و دەست لە دەموچاوتان مەدەن	
common_voice_ckb_29771957.mp3	ئەو بەرپرسە دەستی لەکار کێشایەوە	
common_voice_ckb_29772088.mp3	خۆر هەڵهات	
common_voice_ckb_29772155.mp3	یا کراسە کۆنەی باوکی	
common_voice_ckb_29772444.mp3	ها گەرنت بۆ پکەمە حەوزی سمێڵان	
common_voice_ckb_29772811.mp3	مۆسیقا لهەەموو کولتورێک هەیە	
common_voice_ckb_29773247.mp3	دنیات دانا سەرانسەر	
common_voice_ckb_29773251.mp3	فیلمێکی نوێی سینەمای هۆلیوودە	
common_voice_ckb_29876821.mp3	پێم وایە ئێوە دەزانن قسە دەربارەی کێ دەکەم	
common_voice_ckb_29876995.mp3	بە یەک قیتار	
common_voice_ckb_29877221.mp3	بیکە عادەت کە زوو بخەویت	
common_voice_ckb_29877529.mp3	ڕۆبەرت هیچی لەو بارەیەوە نەگوت	
common_voice_ckb_29877582.mp3	بەهۆی قەیرانی داراییەوە ڕایانگرتووە	
common_voice_ckb_29877636.mp3	ڕاستییەکە ئەوەیە کە خۆشم دەوێیت	
common_voice_ckb_29950825.mp3	دەتانەوێت بخوێننەوە	
common_voice_ckb_29950829.mp3	لەوە خراپتر بوو کە بیرم لێ دەکردەوە	
common_voice_ckb_29950831.mp3	بژار دڵی چووەتە سەمیرە	
common_voice_ckb_29950864.mp3	ئەوەندە دڵسارد مەبە بۆ داهاتوو	
common_voice_ckb_29950868.mp3	پێویستی بە هەندێک شیرە	
common_voice_ckb_29950888.mp3	ئەوان پێشنیاری چی دەکەن	
common_voice_ckb_29950889.mp3	هەموو ڕۆژێک بیر لەوە دەکەمەوە	
common_voice_ckb_29950910.mp3	بەڕاستی پیتزاکەیان خراپە	
common_voice_ckb_29950911.mp3	چووە زیندان بۆ ئەوەی سەردانی بکات	
common_voice_ckb_29950938.mp3	من دڵخۆشم بەو گوڵانەی کە دەیدەیت بە من	
common_voice_ckb_29950940.mp3	بێگومان مومکینە	
common_voice_ckb_29950967.mp3	لە هیچ و خۆڕا خۆتان تووشی مشکیلە مەکەن	
common_voice_ckb_29950986.mp3	هەنار لە پایزدا پێدەگات	
common_voice_ckb_29950990.mp3	خەفەت مەخۆ گندۆرە بخۆ	
common_voice_ckb_29950991.mp3	پارە ونبووەکەی دۆزییەوە	
common_voice_ckb_29951015.mp3	پشێوی و ئاڵۆزیی پەیوەندییەکان لەگەڵ وڵاتانی تر	
common_voice_ckb_29951016.mp3	شەریف ڕێی بە بێریڤان دا بەتەنیا بچێت بۆ ماسیگرتن	
common_voice_ckb_29951017.mp3	کەشێکی خۆش بوو بۆیە چووینە ڕاوەماسی	
common_voice_ckb_29951030.mp3	شتێک دەبینیت	
common_voice_ckb_29951035.mp3	ئەوی پاراست	
common_voice_ckb_29951047.mp3	هێشتا زۆر شت هەن پێویستە بگۆڕدرێن	
common_voice_ckb_29951052.mp3	پێویستە ئەو کتێبانە بخوێننەوە کە سوودیان بۆ ئێوە هەیە	
common_voice_ckb_29951053.mp3	قسەم لەگەڵ کاک محەممەد دەکرد	
common_voice_ckb_29951061.mp3	دوێنێ شەو زۆر سارد بوو	
common_voice_ckb_29951065.mp3	پێم وایە هەڵەیەکی گەورەم کردووە	
common_voice_ckb_29951074.mp3	لەکوێ دەژیم	
common_voice_ckb_29951096.mp3	پێنووسەکە لە سەر ئەو مێزەیە	
common_voice_ckb_29951110.mp3	هیوایەتت چییە	
common_voice_ckb_29951111.mp3	ڕاستەقینەیە	
common_voice_ckb_29951113.mp3	چۆن سەرەتا ئەم بیرۆکەیەت بۆ هات	
common_voice_ckb_29951114.mp3	قەت خوێنتان بەخشیوە	
common_voice_ckb_29951117.mp3	ئەوە بڕیاری من نییە بۆیە ناچارین قبوڵی بکەین	
common_voice_ckb_29951119.mp3	باشترم	
common_voice_ckb_29951122.mp3	دەربارەی ئیسلام بخوێنەوە	
common_voice_ckb_29951138.mp3	جگە لە شەمزین هەمووان لە کۆبوونەوەکە بوون	
common_voice_ckb_29951139.mp3	ڕۆژی لەدایکبوونم لە هەفتەی داهاتووە	
common_voice_ckb_29951140.mp3	زیاتر لە دە ساڵە بەتەنیا لە کابینەکە دەژی	
common_voice_ckb_29951173.mp3	لەکوێ منت ناسی	
common_voice_ckb_29951174.mp3	ئەوڕۆ دڵم زۆر خۆشە و وەختە لە خۆشیان بفڕم	
common_voice_ckb_29951191.mp3	ئێمە سێ مانگ پێکەوە بووین	
common_voice_ckb_29951192.mp3	پێیان گوتم کە ئەوان زویر بوون	
common_voice_ckb_29951222.mp3	ئەو چارەکێک دوای سێ دێت	
common_voice_ckb_29951234.mp3	ئێمە چەند کەسێکی ڕووناکبیرمان لەگەڵ بوو	
common_voice_ckb_29951238.mp3	شێرزاد و لەیلا دەستیان لە یەکتر دەدا	
common_voice_ckb_29951258.mp3	هەموو ئەمانە زیاتر لە سێ ساڵ لەمەوبەر ڕوویان داوە	
common_voice_ckb_29951261.mp3	نانسی پیلۆسی سەرۆکی ئەنجومەنی نوێنەران	
common_voice_ckb_29951262.mp3	ئێوارەخوانێکی گەورەم خوارد و هەستم بە تێری کرد	
common_voice_ckb_29951276.mp3	ئایا ئەمە ڕاستەقینەیە	
common_voice_ckb_29951282.mp3	کەیبانوویەک	
common_voice_ckb_29951297.mp3	هەوڵم دا کە ئەمە ڕوونەدات	
common_voice_ckb_29951299.mp3	لەو ئاگرە گەورەیە مرد	
common_voice_ckb_29951301.mp3	هەمان پرسیارم هەیە	
common_voice_ckb_29951340.mp3	پارکی نەتەوەییی هەڵگورد سەکران	
common_voice_ckb_29951342.mp3	زیری ئەمڕۆ لە کەنار دەریا بوو	
common_voice_ckb_29951371.mp3	کارێکم لە ئوسترالیا پەیدا کردووە	
common_voice_ckb_29951390.mp3	مەبەستی نەبوو بە لێدوانەکەی کەس بڕەنجێنێت	
common_voice_ckb_29951392.mp3	تاقەتی ئەو ئیشە زەحمەتانەم نییە	
common_voice_ckb_29951395.mp3	پێت وانییە کە دەبوو کەمێک زیاتر بمێنینەوە	
common_voice_ckb_29951408.mp3	کەسێک لە پلیکانەکانەوە دێتە سەرەوە	
common_voice_ckb_29951410.mp3	باوەڕکردن بە ئێوە زەحمەتە	
common_voice_ckb_30083942.mp3	بژار یەکێکە لە قوتابییە دڵخوازەکانی یاران	
common_voice_ckb_30083947.mp3	ئەمڕۆ دیم لەسەر کانی وەی سەر و شەدەی شێواوە	
common_voice_ckb_30083950.mp3	پێشتر چەند جارێک ئەمەم کردووە	
common_voice_ckb_30083952.mp3	هیوادارم کە لە کردنی ئەو کارە نەترسیت	
common_voice_ckb_30083956.mp3	بێگومان دەکرێت	
common_voice_ckb_30083960.mp3	تۆ ناتوانیت لەگەڵ ئێمە بێیت	
common_voice_ckb_30083963.mp3	چەند سەرکردەیەکی حیزبەکان بەنهێنی کۆبوونەوە	
common_voice_ckb_30083968.mp3	دیارە شاهین هێشتا زیندووە	
common_voice_ckb_30083977.mp3	ناتوانم ئەمەت لەگەڵ بەش بکەم	
common_voice_ckb_30083978.mp3	سەردانی قوتابخانە و دامەزراوەکان و مزگەوتەکان دەکەن	
common_voice_ckb_30083979.mp3	ئەو هەرگیز ئەو ڕۆژە لەبیر ناکات	
common_voice_ckb_30084036.mp3	دەبێت زیاتر فێر ببیت	
common_voice_ckb_30084037.mp3	دوای دە ساڵ ئەوم بینی	
common_voice_ckb_30084040.mp3	دەبێت هەسارەکانی تر داگیر بکەین	
common_voice_ckb_30084042.mp3	نامانەوێت هیچ بکەین	
common_voice_ckb_30084047.mp3	چۆن ئەم هەموو شتە دەزانیت	
common_voice_ckb_30084061.mp3	کەسێک پەلاماری حەسەنی دا	
common_voice_ckb_30084068.mp3	گۆران و شیرین هەمان شت دەخۆن	
common_voice_ckb_30084070.mp3	هیچ شتێک نییە هێندەی بۆنی گوڵەباخ حەزم لێی بێت	
common_voice_ckb_30084094.mp3	کەس نازانێت لە ئایندە چی دەبێت	
common_voice_ckb_30143481.mp3	تۆ دەبێت شەرم لە خۆت بکەیت	
common_voice_ckb_30143483.mp3	ئەی ڕەقیب هەر ماوە قەومی کورد زمان	
common_voice_ckb_30143509.mp3	چاوم لەسەرت دەبێت	
common_voice_ckb_30143654.mp3	لەم بارەیەوە قسەت لەگەڵ دایک و باوکت کردووە	
common_voice_ckb_30143656.mp3	کەس بارزان ناناسێت ئەوەندەی من دەیناسم	
common_voice_ckb_30143682.mp3	دەتوانیت بیخەملێنیت چی لەنێو ئەم جانتایەیە	
common_voice_ckb_30143761.mp3	ڕقیان لێمە ئەوەندەی ڕقم لێیانە	
common_voice_ckb_30330369.mp3	سەبارەت بە وتن و نەوتنی ئەو ڕستەیە	
common_voice_ckb_30330400.mp3	دەڵێت ئەم قسەیە دوورە لە ڕاستییەوە	
common_voice_ckb_30330413.mp3	بۆ ئەوەی نەیزەکێکی دووانەی لێ بدات	
common_voice_ckb_30330471.mp3	دەتوانیت هەست بە پلەی گەرما و فشار بکەیت	
common_voice_ckb_30330484.mp3	بەڵام چ کاتێک ئەوە ڕوو دەدات	
common_voice_ckb_30330487.mp3	بەهۆی کەموکورتییەکی ناوخۆوە	
common_voice_ckb_30330488.mp3	دانیشتنی دادگا بۆ پێداچوونەوەی توندوتیژییەکانی حکوومەت	
common_voice_ckb_30330500.mp3	واتە زیاتر لە نیوەی هەموو گیانلەدەستدانەکان	
common_voice_ckb_30330505.mp3	کورتکراوەی وشەکە بە واتای ونبوو دێت	
common_voice_ckb_30330518.mp3	ئەی بازاڕی	
common_voice_ckb_30338270.mp3	لەم هەلومەرجە توانای حکوومەتی ئەمریکا بۆ چارەسەری کێشەکە سنووردارە	
common_voice_ckb_30338271.mp3	لە درزی هەزار خشتی ڕۆژ و شەوانی	
common_voice_ckb_30338273.mp3	سەدان لە خۆپیشاندەران لەلایەن هێزەکانی ئاسایشەوە گیراون	
common_voice_ckb_30338277.mp3	دوو چالاکوانی بواری مافەکانی مرۆڤ لێرەن	
common_voice_ckb_30347328.mp3	ئێمە دەشزانین بۆ ئەو جێگایە نەڕۆشتووە	
common_voice_ckb_30347331.mp3	لەبەر کێشەی تەکنیکییەوە نەتوانراوە چارە بکرێت	
common_voice_ckb_30347378.mp3	چیتر کەوا و بنکراسی مێژووت ڕەش بێ	
common_voice_ckb_30356931.mp3	تۆمم ترساند	
common_voice_ckb_30356948.mp3	پێشتر قایمقام بوو	
common_voice_ckb_30356978.mp3	چۆن دیارم	
common_voice_ckb_30356979.mp3	تف لە کۆیلایەتی و هەر سیستەمێک کە کەرامەتی مرۆڤ ژێرپێ دەخات	
common_voice_ckb_30356995.mp3	بەردەست نین	
common_voice_ckb_30357023.mp3	باشە ئەوە باشترە	
common_voice_ckb_30357039.mp3	ڕێگامان پێدەدات بە هەست لە جیهانی دەوری خۆمان تێبگەین	
common_voice_ckb_30357041.mp3	ئەو خاتوونێکی ڕووخۆش بوو	
common_voice_ckb_30357056.mp3	قسەت لەگەڵ کامەران کرد دەربارەی ئەمە	
